benchmarks/smartbench-dataset/solidity/verismart++/cve/2018-13564.sol,Integer Underflow,None,2018-13564.sol:119:None-119:None,
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0x07419940b9a2d1eb54e123bd4853240ffac77186.sol,Integer Underflow,None,0x07419940b9a2d1eb54e123bd4853240ffac77186.sol:153:None-153:None,
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0x94603d4a41856bccb75cc3603af19fc161a7b6b6.sol,Integer Underflow,None,0x94603d4a41856bccb75cc3603af19fc161a7b6b6.sol:156:None-156:None,
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7.sol,Integer Underflow,None,0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7.sol:115:None-115:None,
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7.sol,Integer Underflow,None,0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7.sol:266:None-266:None,
benchmarks/smartbench-dataset/solidity/verismart++/cve/2018-13601.sol,Integer Underflow,None,2018-13601.sol:148:None-148:None,
benchmarks/smartbench-dataset/solidity/verismart++/cve/2018-13762.sol,Integer Underflow,None,2018-13762.sol:550:None-550:None,
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0x42e98f6ed27fc8f76118efb7d4fe9a254bf3bcc9_3.sol,Integer Underflow,None,0x42e98f6ed27fc8f76118efb7d4fe9a254bf3bcc9_3.sol:193:None-193:None,
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0xb34aa41593deabb2b17e7507e3e413c58f6e0c71.sol,Integer Underflow,None,0xb34aa41593deabb2b17e7507e3e413c58f6e0c71.sol:289:None-289:None,
benchmarks/smartbench-dataset/solidity/verismart++/cve/2018-13530.sol,Integer Underflow,None,2018-13530.sol:69:None-69:None,
benchmarks/smartbench-dataset/solidity/verismart++/cve/2018-13740.sol,Integer Underflow,None,2018-13740.sol:164:None-164:None,
benchmarks/smartbench-dataset/solidity/solidifi++/tx.origin/buggy_8.sol,Integer Underflow,None,buggy_8.sol:225:None-225:None,
benchmarks/real-hacks/reentrancy/DFX/Curve.sol,Integer Underflow,None,Curve.sol:4608:None-4611:None,
benchmarks/smartbench-dataset/solidity/verismart++/cve/2018-13160.sol,Integer Underflow,None,2018-13160.sol:172:None-172:None,
benchmarks/smartbench-dataset/solidity/verismart++/cve/2018-14005.sol,Integer Underflow,None,2018-14005.sol:241:None-241:None,
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a.sol,Integer Underflow,None,0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a.sol:241:None-241:None,
benchmarks/smartbench-dataset/solidity/verismart++/cve/2018-18667.sol,Integer Underflow,None,2018-18667.sol:24:None-24:None,
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a.sol,Integer Underflow,None,0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a.sol:192:None-192:None,
benchmarks/smartbench-dataset/solidity/verismart++/cve/2018-13668.sol,Integer Underflow,None,2018-13668.sol:148:None-148:None,
benchmarks/smartbench-dataset/solidity/verismart++/cve/2018-13692.sol,Integer Underflow,None,2018-13692.sol:166:None-166:None,
benchmarks/smartbench-dataset/solidity/verismart++/cve/2018-13653.sol,Integer Underflow,None,2018-13653.sol:197:None-197:None,
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0xe923dd860176d3ef69d7852257cc773900807f7c.sol,Integer Underflow,None,0xe923dd860176d3ef69d7852257cc773900807f7c.sol:257:None-257:None,
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a.sol,Integer Underflow,None,0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a.sol:216:None-216:None,
benchmarks/smartbench-dataset/solidity/solidifi++/Unchecked-Send/buggy_5.sol,Integer Underflow,None,buggy_5.sol:193:None-193:None,
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0xc825aa83f12e4d225ea1f21511a68e7aa78a002f.sol,Integer Underflow,None,0xc825aa83f12e4d225ea1f21511a68e7aa78a002f.sol:215:None-215:None,
benchmarks/smartbench-dataset/solidity/verismart++/cve/2018-13171.sol,Integer Underflow,None,2018-13171.sol:150:None-150:None,
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0x310b15ad0a8b282ee8011d91c79feba80cb179c8.sol,Integer Underflow,None,0x310b15ad0a8b282ee8011d91c79feba80cb179c8.sol:216:None-216:None,
benchmarks/smartbench-dataset/solidity/verismart++/cve/2018-13174.sol,Integer Underflow,None,2018-13174.sol:172:None-172:None,
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0xe923dd860176d3ef69d7852257cc773900807f7c.sol,Integer Underflow,None,0xe923dd860176d3ef69d7852257cc773900807f7c.sol:114:None-114:None,
benchmarks/smartbench-dataset/solidity/verismart++/cve/2018-14088.sol,Integer Underflow,None,2018-14088.sol:95:None-95:None,
benchmarks/smartbench-dataset/solidity/verismart++/cve/2018-13086.sol,Integer Underflow,None,2018-13086.sol:95:None-95:None,
