benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0x3933e1bd030c3c14407f8eecce81493e066ab5e1_1.sol,Integer Truncation,None,0x3933e1bd030c3c14407f8eecce81493e066ab5e1_1.sol:232:None-241:None,
benchmarks/real-hacks/arithmetic/Poolz/Poolz.sol,Integer Truncation,None,Poolz.sol:1142:None-1151:None,
benchmarks/smartbench-dataset/solidity/verismart++/cve/2018-13169.sol,Integer Truncation,None,2018-13169.sol:117:None-120:None,
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0x5f7bb27f7a4702ebce052745cddc1f567ec89e15_2.sol,Integer Truncation,None,0x5f7bb27f7a4702ebce052745cddc1f567ec89e15_2.sol:194:None-194:None,
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0xfbfa60a21b423cb364de616a37464b61c1bc4c88_1.sol,Integer Truncation,None,0xfbfa60a21b423cb364de616a37464b61c1bc4c88_1.sol:419:None-419:None,
benchmarks/smartbench-dataset/solidity/smartbugs++/unhandled_exception/0x663e4229142a27f00bafb5d087e1e730648314c3.sol,Integer Truncation,None,0x663e4229142a27f00bafb5d087e1e730648314c3.sol:568:None-574:None,
benchmarks/smartbench-dataset/solidity/solidifi++/Unhandled-Exceptions/buggy_43.sol,Integer Truncation,None,buggy_43.sol:313:None-316:None,
benchmarks/smartbench-dataset/solidity/solidifi++/Unchecked-Send/buggy_17.sol,Integer Truncation,None,buggy_17.sol:111:None-115:None,
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0xfbfa60a21b423cb364de616a37464b61c1bc4c88_1.sol,Integer Truncation,None,0xfbfa60a21b423cb364de616a37464b61c1bc4c88_1.sol:267:None-267:None,
benchmarks/smartbench-dataset/solidity/solidifi++/Overflow-Underflow/buggy_43.sol,Integer Truncation,None,buggy_43.sol:349:None-352:None,
