benchmarks/smartbench-dataset/solidity/solidifi++/Unchecked-Send/buggy_24.sol,Denial of Service,None,buggy_24.sol:751:None-756:None,
benchmarks/smartbench-dataset/solidity/solidifi++/Unchecked-Send/buggy_24.sol,Denial of Service,None,buggy_24.sol:799:None-808:None,
benchmarks/real-hacks/reentrancy/Paraluni/paraluni.sol,Denial of Service,None,paraluni.sol:2599:None-2607:None,
benchmarks/smartbench-dataset/solidity/solidifi++/tx.origin/buggy_24.sol,Denial of Service,None,buggy_24.sol:883:None-892:None,
benchmarks/smartbench-dataset/solidity/smartbugs++/denial_of_service/dos_address.sol,Denial of Service,None,dos_address.sol:22:None-27:None,
benchmarks/smartbench-dataset/solidity/solidifi++/Overflow-Underflow/buggy_24.sol,Denial of Service,None,buggy_24.sol:946:None-981:None,
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0x43f208d94a82cc2749a140b5e82636f31ce0390d.sol,Denial of Service,None,0x43f208d94a82cc2749a140b5e82636f31ce0390d.sol:1097:None-1155:None,
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0x0f7524d64ceb92dae1d1a56b20b6d520134795d4.sol,Denial of Service,None,0x0f7524d64ceb92dae1d1a56b20b6d520134795d4.sol:209:None-211:None,
benchmarks/smartbench-dataset/solidity/smartbugs++/access_control/mapping_write.sol,Denial of Service,None,mapping_write.sol:15:None-21:None,
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0x1c98eea5fe5e15d77feeabc0dfcfad32314fd481.sol,Denial of Service,None,0x1c98eea5fe5e15d77feeabc0dfcfad32314fd481.sol:209:None-211:None,
benchmarks/smartbench-dataset/solidity/solidifi++/Unhandled-Exceptions/buggy_24.sol,Denial of Service,None,buggy_24.sol:927:None-962:None,
benchmarks/smartbench-dataset/solidity/smartbugs++/unhandled_exception/0x52d2e0f9b01101a59b38a3d05c80b7618aeed984.sol,Denial of Service,None,0x52d2e0f9b01101a59b38a3d05c80b7618aeed984.sol:24:None-30:None,
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0xe923dd860176d3ef69d7852257cc773900807f7c.sol,Denial of Service,None,0xe923dd860176d3ef69d7852257cc773900807f7c.sol:209:None-211:None,
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0xc825aa83f12e4d225ea1f21511a68e7aa78a002f.sol,Denial of Service,None,0xc825aa83f12e4d225ea1f21511a68e7aa78a002f.sol:185:None-187:None,
benchmarks/smartbench-dataset/solidity/solidifi++/Unhandled-Exceptions/buggy_24.sol,Denial of Service,None,buggy_24.sol:915:None-920:None,
benchmarks/smartbench-dataset/solidity/smartbugs++/reentrancy/spank_chain_payment.sol,Denial of Service,None,spank_chain_payment.sol:662:None-723:None,
benchmarks/smartbench-dataset/solidity/solidifi++/Timestamp-Dependency/buggy_24.sol,Denial of Service,None,buggy_24.sol:913:None-948:None,
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0xb34aa41593deabb2b17e7507e3e413c58f6e0c71.sol,Denial of Service,None,0xb34aa41593deabb2b17e7507e3e413c58f6e0c71.sol:373:None-375:None,
benchmarks/smartbench-dataset/solidity/smartbugs++/unhandled_exception/0x663e4229142a27f00bafb5d087e1e730648314c3.sol,Denial of Service,None,0x663e4229142a27f00bafb5d087e1e730648314c3.sol:735:None-761:None,
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0x310b15ad0a8b282ee8011d91c79feba80cb179c8.sol,Denial of Service,None,0x310b15ad0a8b282ee8011d91c79feba80cb179c8.sol:209:None-211:None,
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7.sol,Denial of Service,None,0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7.sol:211:None-213:None,
benchmarks/smartbench-dataset/solidity/solidifi++/tx.origin/buggy_24.sol,Denial of Service,None,buggy_24.sol:842:None-877:None,
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0xb34aa41593deabb2b17e7507e3e413c58f6e0c71.sol,Denial of Service,None,0xb34aa41593deabb2b17e7507e3e413c58f6e0c71.sol:378:None-380:None,
benchmarks/smartbench-dataset/solidity/smartbugs++/block_dependency/smart_billions.sol,Denial of Service,None,smart_billions.sol:672:None-689:None,
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0x07419940b9a2d1eb54e123bd4853240ffac77186.sol,Denial of Service,None,0x07419940b9a2d1eb54e123bd4853240ffac77186.sol:185:None-187:None,
benchmarks/smartbench-dataset/solidity/smartbugs++/reentrancy/spank_chain_payment.sol,Denial of Service,None,spank_chain_payment.sol:550:None-612:None,
benchmarks/smartbench-dataset/solidity/solidifi++/Overflow-Underflow/buggy_24.sol,Denial of Service,None,buggy_24.sol:935:None-940:None,
benchmarks/smartbench-dataset/solidity/solidifi++/Timestamp-Dependency/buggy_24.sol,Denial of Service,None,buggy_24.sol:951:None-960:None,
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0xf3dce610acbfbcbb4efc12c4c2e3be063128baad.sol,Denial of Service,None,0xf3dce610acbfbcbb4efc12c4c2e3be063128baad.sol:209:None-211:None,
benchmarks/smartbench-dataset/solidity/solidifi++/Timestamp-Dependency/buggy_24.sol,Denial of Service,None,buggy_24.sol:905:None-910:None,
benchmarks/smartbench-dataset/solidity/solidifi++/tx.origin/buggy_24.sol,Denial of Service,None,buggy_24.sol:831:None-836:None,
benchmarks/smartbench-dataset/solidity/smartbugs++/reentrancy/spank_chain_payment.sol,Denial of Service,None,spank_chain_payment.sol:62:None-88:None,
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a.sol,Denial of Service,None,0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a.sol:209:None-211:None,
benchmarks/smartbench-dataset/solidity/smartbugs++/reentrancy/spank_chain_payment.sol,Denial of Service,None,spank_chain_payment.sol:91:None-95:None,
benchmarks/smartbench-dataset/solidity/smartbugs++/unhandled_exception/0xb620cee6b52f96f3c6b253e6eea556aa2d214a99.sol,Denial of Service,None,0xb620cee6b52f96f3c6b253e6eea556aa2d214a99.sol:117:None-118:None,
benchmarks/smartbench-dataset/solidity/smartbugs++/unhandled_exception/0xf2570186500a46986f3139f65afedc2afe4f445d.sol,Denial of Service,None,0xf2570186500a46986f3139f65afedc2afe4f445d.sol:14:None-21:None,
benchmarks/smartbench-dataset/solidity/solidifi++/Unhandled-Exceptions/buggy_24.sol,Denial of Service,None,buggy_24.sol:970:None-979:None,
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0xdd97853ba34af302f3d6a6415a750ae38e26d1fc.sol,Denial of Service,None,0xdd97853ba34af302f3d6a6415a750ae38e26d1fc.sol:1096:None-1154:None,
benchmarks/smartbench-dataset/solidity/smartbugs++/unhandled_exception/0x89c1b3807d4c67df034fffb62f3509561218d30b.sol,Denial of Service,None,0x89c1b3807d4c67df034fffb62f3509561218d30b.sol:100:None-143:None,
benchmarks/smartbench-dataset/solidity/solidifi++/Overflow-Underflow/buggy_24.sol,Denial of Service,None,buggy_24.sol:987:None-996:None,
benchmarks/smartbench-dataset/solidity/smartbugs++/reentrancy/spank_chain_payment.sol,Denial of Service,None,spank_chain_payment.sol:615:None-657:None,
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0x3bcaf56923335062e8f272d011efd2e40fa42147.sol,Denial of Service,None,0x3bcaf56923335062e8f272d011efd2e40fa42147.sol:143:None-145:None,
benchmarks/smartbench-dataset/solidity/smartbugs++/reentrancy/spank_chain_payment.sol,Denial of Service,None,spank_chain_payment.sol:495:None-546:None,
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0x94603d4a41856bccb75cc3603af19fc161a7b6b6.sol,Denial of Service,None,0x94603d4a41856bccb75cc3603af19fc161a7b6b6.sol:185:None-187:None,
benchmarks/smartbench-dataset/solidity/smartbugs++/access_control/FibonacciBalance.sol,Denial of Service,None,FibonacciBalance.sol:53:None-55:None,
benchmarks/smartbench-dataset/solidity/solidifi++/Unchecked-Send/buggy_24.sol,Denial of Service,None,buggy_24.sol:760:None-795:None,
