benchmarks/smartbench-dataset/solidity/verismart++/cve/2018-13519.sol,Locking Ether,None,2018-13519.sol:233:None-233:None,
benchmarks/smartbench-dataset/solidity/solidifi++/Timestamp-Dependency/buggy_36.sol,Locking Ether,None,buggy_36.sol:37:None-37:None,
benchmarks/real-hacks/access_control/GymNetwork/GymSinglePool.sol,Locking Ether,None,GymSinglePool.sol:1574:None-1574:None,
benchmarks/smartbench-dataset/solidity/verismart++/cve/2018-13762.sol,Locking Ether,None,2018-13762.sol:662:None-662:None,
benchmarks/smartbench-dataset/solidity/verismart++/cve/2018-13755.sol,Locking Ether,None,2018-13755.sol:176:None-176:None,
benchmarks/smartbench-dataset/solidity/solidifi++/Timestamp-Dependency/buggy_22.sol,Locking Ether,None,buggy_22.sol:37:None-37:None,
benchmarks/smartbench-dataset/solidity/smartbugs++/unhandled_exception/0x3a0e9acd953ffc0dd18d63603488846a6b8b2b01.sol,Locking Ether,None,0x3a0e9acd953ffc0dd18d63603488846a6b8b2b01.sol:48:None-48:None,
benchmarks/smartbench-dataset/solidity/smartbugs++/locking_ether/SwarmRedistribution.sol,Locking Ether,None,SwarmRedistribution.sol:10:None-10:None,
benchmarks/smartbench-dataset/solidity/smartbugs++/unhandled_exception/0x8fd1e427396ddb511533cf9abdbebd0a7e08da35.sol,Locking Ether,None,0x8fd1e427396ddb511533cf9abdbebd0a7e08da35.sol:48:None-48:None,
benchmarks/real-hacks/reentrancy/Orion/PoolFunctionality.sol,Locking Ether,None,PoolFunctionality.sol:1226:None-1226:None,
benchmarks/smartbench-dataset/solidity/verismart++/cve/2018-13194.sol,Locking Ether,None,2018-13194.sol:56:None-56:None,
benchmarks/smartbench-dataset/solidity/smartbugs++/unhandled_exception/0x39cfd754c85023648bf003bea2dd498c5612abfa.sol,Locking Ether,None,0x39cfd754c85023648bf003bea2dd498c5612abfa.sol:48:None-48:None,
benchmarks/smartbench-dataset/solidity/verismart++/cve/2018-13517.sol,Locking Ether,None,2018-13517.sol:172:None-172:None,
